Id,Probability
45869,0.350497
45870,0.230167
45871,0.238299
45872,0.395684
45873,0.232612
45874,0.281591
45875,0.286846
45876,0.217973
45877,0.373996
45878,0.340713
45879,0.211079
45880,0.395437
45881,0.302711
45882,0.285765
45883,0.390508
45884,0.318743
45885,0.238106
45886,0.474332
45887,0.268854
45888,0.286325
45889,0.403439
45890,0.234597
45891,0.539495
45892,0.254646
45893,0.338792
45894,0.235891
45895,0.255944
45896,0.340493
45897,0.395042
45898,0.184147
45899,0.382976
45900,0.325402
45901,0.304496
45902,0.649926
45903,0.284171
45904,0.520681
45905,0.631103
45906,0.180794
45907,0.263378
45908,0.371916
45909,0.569294
45910,0.280471
45911,0.235411
45912,0.413609
45913,0.332693
45914,0.320460
45915,0.286087
45916,0.568985
45917,0.371003
45918,0.196811
45919,0.416821
45920,0.270279
45921,0.377194
45922,0.437684
45923,0.456978
45924,0.231718
45925,0.189721
45926,0.384392
45927,0.439170
45928,0.231875
45929,0.470860
45930,0.327858
45931,0.410974
45932,0.593610
45933,0.333237
45934,0.279946
45935,0.352245
45936,0.758559
45937,0.453879
45938,0.333614
45939,0.371136
45940,0.207882
45941,0.293004
45942,0.356124
45943,0.332396
45944,0.347367
45945,0.349576
45946,0.280661
45947,0.456880
45948,0.455792
45949,0.468372
45950,0.562035
45951,0.216371
45952,0.462240
45953,0.411251
45954,0.363269
45955,0.478669
45956,0.383582
45957,0.406081
45958,0.377566
45959,0.669301
45960,0.183623
45961,0.225519
45962,0.429082
45963,0.224769
45964,0.556346
45965,0.276136
45966,0.363954
45967,0.455519
45968,0.267362
45969,0.306941
45970,0.337600
45971,0.298231
45972,0.327516
45973,0.534001
45974,0.284113
45975,0.525639
45976,0.332251
45977,0.225107
45978,0.305441
45979,0.599843
45980,0.312442
45981,0.480662
45982,0.600591
45983,0.387734
45984,0.328596
45985,0.415096
45986,0.308795
45987,0.307607
45988,0.234678
45989,0.220479
45990,0.394764
45991,0.696668
45992,0.284731
45993,0.359525
45994,0.232065
45995,0.316874
45996,0.591212
45997,0.244046
45998,0.228635
45999,0.379475
46000,0.241160
46001,0.414037
46002,0.216974
46003,0.336172
46004,0.377211
46005,0.289488
46006,0.416042
46007,0.239337
46008,0.400266
46009,0.216589
46010,0.611937
46011,0.457956
46012,0.300588
46013,0.208606
46014,0.281055
46015,0.533944
46016,0.402157
46017,0.664549
46018,0.322313
46019,0.310941
46020,0.297562
46021,0.248509
46022,0.213555
46023,0.291401
46024,0.340896
46025,0.165337
46026,0.356866
46027,0.234552
46028,0.170864
46029,0.213623
46030,0.394399
46031,0.302389
46032,0.241060
46033,0.445049
46034,0.292373
46035,0.236747
46036,0.429173
46037,0.331754
46038,0.230667
46039,0.471827
46040,0.306834
46041,0.386529
46042,0.226812
46043,0.538977
46044,0.508499
46045,0.287205
46046,0.439436
46047,0.529507
46048,0.286765
46049,0.263604
46050,0.306346
46051,0.434589
46052,0.489222
46053,0.662557
46054,0.334244
46055,0.313689
46056,0.357178
46057,0.313198
46058,0.415294
46059,0.288782
46060,0.197179
46061,0.217968
46062,0.283284
46063,0.175823
46064,0.210447
46065,0.440545
46066,0.761112
46067,0.266876
46068,0.528474
46069,0.195977
46070,0.191457
46071,0.377896
46072,0.327373
46073,0.524340
46074,0.312218
46075,0.630082
46076,0.256052
46077,0.459597
46078,0.742923
46079,0.213644
46080,0.319075
46081,0.587951
46082,0.463325
46083,0.317227
46084,0.356031
46085,0.548122
46086,0.286835
46087,0.197942
46088,0.194472
46089,0.317456
46090,0.559396
46091,0.207098
46092,0.332462
46093,0.233521
46094,0.345184
46095,0.191228
46096,0.674747
46097,0.427036
46098,0.245460
46099,0.429839
46100,0.212137
46101,0.334495
46102,0.197299
46103,0.336569
46104,0.261519
46105,0.527976
46106,0.351863
46107,0.176980
46108,0.249965
46109,0.789914
46110,0.427929
46111,0.263783
46112,0.372636
46113,0.523310
46114,0.496046
46115,0.558968
46116,0.223416
46117,0.205331
46118,0.198341
46119,0.388137
46120,0.640381
46121,0.440803
46122,0.586540
46123,0.227583
46124,0.271631
46125,0.565498
46126,0.236704
46127,0.253754
46128,0.405830
46129,0.467696
46130,0.312191
46131,0.395447
46132,0.288496
46133,0.390630
46134,0.305143
46135,0.490539
46136,0.173986
46137,0.421453
46138,0.344253
46139,0.273270
46140,0.273118
46141,0.224550
46142,0.163495
46143,0.301541
46144,0.467373
46145,0.197188
46146,0.421001
46147,0.206432
46148,0.510940
46149,0.466252
46150,0.264686
46151,0.303293
46152,0.212564
46153,0.384240
46154,0.202028
46155,0.320774
46156,0.444952
46157,0.284965
46158,0.459516
46159,0.395565
46160,0.415184
46161,0.250040
46162,0.180381
46163,0.199051
46164,0.573650
46165,0.203661
46166,0.686809
46167,0.292620
46168,0.295626
46169,0.321412
46170,0.459513
46171,0.356478
46172,0.258351
46173,0.300560
46174,0.323230
46175,0.411998
46176,0.353749
46177,0.531728
46178,0.334687
46179,0.485806
46180,0.480991
46181,0.293651
46182,0.180768
46183,0.812492
46184,0.378656
46185,0.629480
46186,0.432958
46187,0.189049
46188,0.254990
46189,0.359058
46190,0.268797
46191,0.493517
46192,0.211321
46193,0.278368
46194,0.348916
46195,0.553681
46196,0.434094
46197,0.439571
46198,0.303034
46199,0.466528
46200,0.217673
46201,0.373583
46202,0.285155
46203,0.442043
46204,0.487075
46205,0.282070
46206,0.429293
46207,0.263033
46208,0.639867
46209,0.455922
46210,0.526248
46211,0.408508
46212,0.275405
46213,0.569498
46214,0.534816
46215,0.522331
46216,0.429707
46217,0.552745
46218,0.367836
46219,0.260273
46220,0.442182
46221,0.412779
46222,0.289882
46223,0.466290
46224,0.389327
46225,0.447544
46226,0.425398
46227,0.328758
46228,0.637913
46229,0.192074
46230,0.477947
46231,0.370904
46232,0.286245
46233,0.374057
46234,0.456862
46235,0.771862
46236,0.208191
46237,0.275157
46238,0.748379
46239,0.276725
46240,0.302005
46241,0.240773
46242,0.223525
46243,0.745475
46244,0.660479
46245,0.235157
46246,0.369700
46247,0.554360
46248,0.203499
46249,0.336224
46250,0.313742
46251,0.203892
46252,0.275302
46253,0.261526
46254,0.526854
46255,0.340430
46256,0.203897
46257,0.461756
46258,0.465083
46259,0.552644
46260,0.428099
46261,0.555846
46262,0.685959
46263,0.495812
46264,0.241648
46265,0.213599
46266,0.478116
46267,0.597541
46268,0.439462
46269,0.585851
46270,0.448551
46271,0.706903
46272,0.286893
46273,0.506396
46274,0.388959
46275,0.230662
46276,0.204248
46277,0.313921
46278,0.250337
46279,0.433389
46280,0.289841
46281,0.397138
46282,0.273205
46283,0.323778
46284,0.262484
46285,0.306935
46286,0.259157
46287,0.477604
46288,0.334160
46289,0.318318
46290,0.347196
46291,0.497032
46292,0.330250
46293,0.591096
46294,0.340314
46295,0.448814
46296,0.339621
46297,0.308206
46298,0.393934
46299,0.283511
46300,0.632823
46301,0.261884
46302,0.174749
46303,0.267612
46304,0.346949
46305,0.457024
46306,0.428180
46307,0.223121
46308,0.474642
46309,0.705032
46310,0.299664
46311,0.291828
46312,0.242894
46313,0.420367
46314,0.557853
46315,0.242083
46316,0.272890
46317,0.500265
46318,0.243211
46319,0.389384
46320,0.360142
46321,0.264746
46322,0.563947
46323,0.277196
46324,0.386123
46325,0.223407
46326,0.297074
46327,0.282422
46328,0.332122
46329,0.484438
46330,0.180630
46331,0.373431
46332,0.251766
46333,0.722002
46334,0.338823
46335,0.362294
46336,0.398247
46337,0.304496
46338,0.208181
46339,0.285699
46340,0.326008
46341,0.513931
46342,0.538020
46343,0.602405
46344,0.260156
46345,0.320980
46346,0.235301
46347,0.370155
46348,0.462898
46349,0.526025
46350,0.698791
46351,0.421903
46352,0.203452
46353,0.260182
46354,0.391449
46355,0.754900
46356,0.398843
46357,0.308414
46358,0.374174
46359,0.412670
46360,0.434913
46361,0.250832
46362,0.275606
46363,0.599923
46364,0.426629
46365,0.397125
46366,0.306968
46367,0.314704
46368,0.237268
46369,0.312519
46370,0.387932
46371,0.490235
46372,0.449409
46373,0.532106
46374,0.724296
46375,0.193593
46376,0.499328
46377,0.295264
46378,0.278198
46379,0.278175
46380,0.244981
46381,0.177359
46382,0.350188
46383,0.251846
46384,0.415626
46385,0.193589
46386,0.260351
46387,0.448107
46388,0.321515
46389,0.442826
46390,0.728645
46391,0.322790
46392,0.242931
46393,0.381577
46394,0.363870
46395,0.277980
46396,0.272237
46397,0.566365
46398,0.602545
46399,0.413680
46400,0.443760
46401,0.234469
46402,0.237216
46403,0.384559
46404,0.194979
46405,0.227897
46406,0.206794
46407,0.328426
46408,0.231533
46409,0.748033
46410,0.342390
46411,0.300034
46412,0.255354
46413,0.203924
46414,0.423780
46415,0.508094
46416,0.318110
46417,0.546786
46418,0.282869
46419,0.643034
46420,0.765224
46421,0.245614
46422,0.474580
46423,0.226502
46424,0.729577
46425,0.277911
46426,0.219544
46427,0.486693
46428,0.519429
46429,0.272655
46430,0.361081
46431,0.332647
46432,0.221956
46433,0.323048
46434,0.331097
46435,0.453792
46436,0.536448
46437,0.451115
46438,0.218545
46439,0.340425
46440,0.274239
46441,0.336540
46442,0.233617
46443,0.320576
46444,0.527987
46445,0.203194
46446,0.415664
46447,0.311334
46448,0.373088
46449,0.436754
46450,0.343030
46451,0.359907
46452,0.496399
46453,0.205290
46454,0.469247
46455,0.449153
46456,0.281520
46457,0.581997
46458,0.243218
46459,0.252563
46460,0.612341
46461,0.397953
46462,0.307370
46463,0.537423
46464,0.382623
46465,0.477460
46466,0.430830
46467,0.597581
46468,0.203391
46469,0.391577
46470,0.486552
46471,0.195523
46472,0.402650
46473,0.222934
46474,0.638576
46475,0.266487
46476,0.253762
46477,0.447526
46478,0.354670
46479,0.508125
46480,0.214725
46481,0.295524
46482,0.556563
46483,0.201887
46484,0.362214
46485,0.279372
46486,0.476147
46487,0.430941
46488,0.267556
46489,0.482285
46490,0.680812
46491,0.308681
46492,0.199330
46493,0.345007
46494,0.546446
46495,0.584900
46496,0.781007
46497,0.207068
46498,0.444385
46499,0.251024
46500,0.520082
46501,0.546989
46502,0.594236
46503,0.361002
46504,0.331354
46505,0.350880
46506,0.297224
46507,0.502838
46508,0.287147
46509,0.549755
46510,0.313811
46511,0.521411
46512,0.332734
46513,0.263900
46514,0.396473
46515,0.214745
46516,0.287644
46517,0.269991
46518,0.271393
46519,0.186242
46520,0.209864
46521,0.582969
46522,0.401671
46523,0.336748
46524,0.418017
46525,0.396463
46526,0.446445
46527,0.577543
46528,0.430922
46529,0.455305
46530,0.305625
46531,0.185655
46532,0.318498
46533,0.290404
46534,0.174000
46535,0.465858
46536,0.285542
46537,0.278329
46538,0.464370
46539,0.596580
46540,0.278892
46541,0.399157
46542,0.457832
46543,0.448020
46544,0.330641
46545,0.586402
46546,0.431954
46547,0.256908
46548,0.654167
46549,0.379083
46550,0.371593
46551,0.381915
46552,0.203264
46553,0.236283
46554,0.572377
46555,0.429363
46556,0.439585
46557,0.621927
46558,0.303216
46559,0.376935
46560,0.232010
46561,0.329893
46562,0.568522
46563,0.202895
46564,0.272314
46565,0.282238
46566,0.310774
46567,0.369316
46568,0.408905
46569,0.195773
46570,0.548760
46571,0.273324
46572,0.313646
46573,0.254567
46574,0.384340
46575,0.228933
46576,0.535318
46577,0.759385
46578,0.455480
46579,0.215466
46580,0.285784
46581,0.495057
46582,0.235104
46583,0.514724
46584,0.308082
46585,0.482437
46586,0.307253
46587,0.301414
46588,0.334589
46589,0.293204
46590,0.302064
46591,0.351761
46592,0.255063
46593,0.275315
46594,0.417238
46595,0.569354
46596,0.260797
46597,0.276514
46598,0.645237
46599,0.324033
46600,0.357448
46601,0.632842
46602,0.726441
46603,0.526214
46604,0.216785
46605,0.619230
46606,0.297729
46607,0.380271
46608,0.587985
46609,0.249140
46610,0.705302
46611,0.316516
46612,0.270899
46613,0.371305
46614,0.272302
46615,0.273635
46616,0.483983
46617,0.600141
46618,0.234159
46619,0.285202
46620,0.356198
46621,0.190352
46622,0.256149
46623,0.464665
46624,0.271511
46625,0.551998
46626,0.331188
46627,0.475412
46628,0.318550
46629,0.404666
46630,0.499992
46631,0.337229
46632,0.472033
46633,0.460710
46634,0.265972
46635,0.429390
46636,0.359008
46637,0.451742
46638,0.537293
46639,0.244026
46640,0.467854
46641,0.326093
46642,0.359397
46643,0.714219
46644,0.366902
46645,0.463724
46646,0.507583
46647,0.283990
46648,0.396905
46649,0.428881
46650,0.621572
46651,0.302600
46652,0.267317
46653,0.502914
46654,0.559917
46655,0.273869
46656,0.305512
46657,0.386234
46658,0.400458
46659,0.309641
46660,0.448916
46661,0.315094
46662,0.513207
46663,0.410572
46664,0.749620
46665,0.253457
46666,0.438151
46667,0.572947
46668,0.206648
46669,0.371306
46670,0.520519
46671,0.515150
46672,0.646838
46673,0.268008
46674,0.390637
46675,0.307484
46676,0.315347
46677,0.255458
46678,0.377609
46679,0.645385
46680,0.572305
46681,0.454738
46682,0.373207
46683,0.218640
46684,0.357246
46685,0.579176
46686,0.208582
46687,0.270725
46688,0.302045
46689,0.357815
46690,0.240578
46691,0.432797
46692,0.402074
46693,0.300506
46694,0.261767
46695,0.189693
46696,0.334194
46697,0.510646
46698,0.364283
46699,0.291669
46700,0.651535
46701,0.372499
46702,0.296699
46703,0.403365
46704,0.314670
46705,0.422798
46706,0.630819
46707,0.353194
46708,0.379928
46709,0.309088
46710,0.520066
46711,0.242059
46712,0.385161
46713,0.288064
46714,0.289284
46715,0.196261
46716,0.618385
46717,0.377515
46718,0.197652
46719,0.334512
46720,0.442971
46721,0.554342
46722,0.362552
46723,0.268482
46724,0.212490
46725,0.552048
46726,0.330757
46727,0.389000
46728,0.313783
46729,0.330849
46730,0.228310
46731,0.327557
46732,0.175749
46733,0.269839
46734,0.282554
46735,0.246503
46736,0.416418
46737,0.301069
46738,0.206927
46739,0.331181
46740,0.390222
46741,0.297347
46742,0.382544
46743,0.503160
46744,0.559112
46745,0.558104
46746,0.443496
46747,0.571214
46748,0.200888
46749,0.243441
46750,0.307998
46751,0.469807
46752,0.292152
46753,0.253641
46754,0.414631
46755,0.299412
46756,0.637674
46757,0.369140
46758,0.278034
46759,0.330543
46760,0.199634
46761,0.339976
46762,0.291678
46763,0.493452
46764,0.444715
46765,0.509162
46766,0.246936
46767,0.196239
46768,0.259524
46769,0.532080
46770,0.718570
46771,0.373235
46772,0.314863
46773,0.421007
46774,0.391957
46775,0.512226
46776,0.346396
46777,0.721675
46778,0.499034
46779,0.394302
46780,0.572946
46781,0.368833
46782,0.376650
46783,0.418168
46784,0.383359
46785,0.243811
46786,0.211261
46787,0.193757
46788,0.244577
46789,0.383719
46790,0.393250
46791,0.510408
46792,0.405660
46793,0.274099
46794,0.481835
46795,0.418305
46796,0.176537
46797,0.289229
46798,0.260815
46799,0.302163
46800,0.611886
46801,0.321435
46802,0.272383
46803,0.176587
46804,0.452216
46805,0.498413
46806,0.459507
46807,0.260665
46808,0.585207
46809,0.409328
46810,0.372408
46811,0.311269
46812,0.630304
46813,0.263893
46814,0.552790
46815,0.202926
46816,0.377034
46817,0.268357
46818,0.583626
46819,0.465229
46820,0.287889
46821,0.276202
46822,0.268924
46823,0.317485
46824,0.277372
46825,0.199426
46826,0.390348
46827,0.459679
46828,0.729366
46829,0.243249
46830,0.357539
46831,0.254296
46832,0.403546
46833,0.382023
46834,0.200299
46835,0.444120
46836,0.486770
46837,0.221885
46838,0.205893
46839,0.256978
46840,0.455036
46841,0.258756
46842,0.415460
46843,0.403005
46844,0.359412
46845,0.442269
46846,0.415911
46847,0.423384
46848,0.304642
46849,0.407572
46850,0.255296
46851,0.577279
46852,0.440964
46853,0.204635
46854,0.507803
46855,0.788868
46856,0.173754
46857,0.303509
46858,0.305679
46859,0.336508
46860,0.240656
46861,0.532645
46862,0.185568
46863,0.178227
46864,0.302689
46865,0.420323
46866,0.384551
46867,0.406849
46868,0.565638
46869,0.400523
46870,0.370445
46871,0.298532
46872,0.514645
46873,0.632625
46874,0.408089
46875,0.484340
46876,0.758744
46877,0.313011
46878,0.415502
46879,0.472903
46880,0.311804
46881,0.327183
46882,0.544334
46883,0.433718
46884,0.316621
46885,0.195912
46886,0.273451
46887,0.221273
46888,0.366775
46889,0.331900
46890,0.316954
46891,0.325102
46892,0.462562
46893,0.352619
46894,0.454594
46895,0.305107
46896,0.465434
46897,0.281823
46898,0.240635
46899,0.335418
46900,0.392789
46901,0.335723
46902,0.254424
46903,0.285260
46904,0.299719
46905,0.396788
46906,0.325108
46907,0.394638
46908,0.593834
46909,0.437134
46910,0.296574
46911,0.736339
46912,0.214809
46913,0.337029
46914,0.428094
46915,0.351749
46916,0.358950
46917,0.558767
46918,0.495377
46919,0.405727
46920,0.351216
46921,0.163834
46922,0.244494
46923,0.383076
46924,0.344637
46925,0.271486
46926,0.461686
46927,0.417781
46928,0.295229
46929,0.506410
46930,0.264203
46931,0.284490
46932,0.420639
46933,0.337100
46934,0.181846
46935,0.280238
46936,0.281132
46937,0.285499
46938,0.357004
46939,0.263859
46940,0.582418
46941,0.282110
46942,0.448857
46943,0.268853
46944,0.282402
46945,0.241221
46946,0.358443
46947,0.256176
46948,0.315601
46949,0.584723
46950,0.310163
46951,0.329070
46952,0.331596
46953,0.228127
46954,0.425342
46955,0.288483
46956,0.264313
46957,0.308012
46958,0.484594
46959,0.577228
46960,0.209107
46961,0.311191
46962,0.696020
46963,0.387696
46964,0.410618
46965,0.419263
46966,0.466221
46967,0.279732
46968,0.516145
46969,0.294566
46970,0.315679
46971,0.296975
46972,0.374846
46973,0.341444
46974,0.288781
46975,0.377021
46976,0.283052
46977,0.345855
46978,0.360172
46979,0.445350
46980,0.214083
46981,0.191574
46982,0.459302
46983,0.435643
46984,0.566241
46985,0.263556
46986,0.440920
46987,0.385474
46988,0.359344
46989,0.559495
46990,0.597356
46991,0.203798
46992,0.249091
46993,0.221654
46994,0.333405
46995,0.224445
46996,0.284339
46997,0.181219
46998,0.170327
46999,0.385322
47000,0.402560
47001,0.269452
47002,0.223157
47003,0.242687
47004,0.509577
47005,0.276029
47006,0.383901
47007,0.356608
47008,0.380216
47009,0.282092
47010,0.339198
47011,0.315950
47012,0.415029
47013,0.437335
47014,0.286212
47015,0.190087
47016,0.496714
47017,0.574579
47018,0.339760
47019,0.217840
47020,0.246784
47021,0.477938
47022,0.220496
47023,0.292200
47024,0.500816
47025,0.741893
47026,0.513680
47027,0.581692
47028,0.561043
47029,0.432552
47030,0.375303
47031,0.294661
47032,0.242619
47033,0.569334
47034,0.397439
47035,0.250783
47036,0.292782
47037,0.273996
47038,0.363721
47039,0.349085
47040,0.206283
47041,0.276880
47042,0.457297
47043,0.230459
47044,0.511742
47045,0.238533
47046,0.301523
47047,0.331062
47048,0.626378
47049,0.167624
47050,0.350892
47051,0.205668
47052,0.512780
47053,0.287773
47054,0.466985
47055,0.262934
47056,0.455871
47057,0.563541
47058,0.257813
47059,0.167381
47060,0.409112
47061,0.503287
47062,0.486300
47063,0.519547
47064,0.391679
47065,0.360120
47066,0.384529
47067,0.478924
47068,0.406705
47069,0.347760
47070,0.554689
47071,0.361752
47072,0.171626
47073,0.302580
47074,0.312950
47075,0.472225
47076,0.310395
47077,0.491103
47078,0.341929
47079,0.380182
47080,0.206853
47081,0.288220
47082,0.499647
47083,0.364640
47084,0.430606
47085,0.486454
47086,0.388662
47087,0.660053
47088,0.644349
47089,0.504924
47090,0.423551
47091,0.293766
47092,0.428194
47093,0.413410
47094,0.463161
47095,0.379013
47096,0.374720
47097,0.336844
47098,0.474633
47099,0.378724
47100,0.244772
47101,0.533432
47102,0.498866
47103,0.431515
47104,0.281430
47105,0.414599
47106,0.340901
47107,0.462430
47108,0.344181
47109,0.290210
47110,0.309025
47111,0.405284
47112,0.292814
47113,0.275187
47114,0.346678
47115,0.443366
47116,0.391006
47117,0.378407
47118,0.212248
47119,0.522240
47120,0.329315
47121,0.282599
47122,0.570682
47123,0.203651
47124,0.587357
47125,0.535482
47126,0.391487
47127,0.308092
47128,0.383434
47129,0.515527
47130,0.262432
47131,0.215499
47132,0.331005
47133,0.723947
47134,0.305406
47135,0.218571
47136,0.370603
47137,0.335046
47138,0.619944
47139,0.388973
47140,0.177973
47141,0.351479
47142,0.355554
47143,0.412987
47144,0.216272
47145,0.287114
47146,0.368022
47147,0.279688
47148,0.610591
47149,0.497833
47150,0.219569
47151,0.338539
47152,0.334156
47153,0.749333
47154,0.488335
47155,0.435273
47156,0.423930
47157,0.379051
47158,0.425621
47159,0.254006
47160,0.322171
47161,0.300253
47162,0.242680
47163,0.226291
47164,0.248745
47165,0.472907
47166,0.356320
47167,0.309080
47168,0.170250
47169,0.364334
47170,0.236481
47171,0.395332
47172,0.484946
47173,0.398783
47174,0.454332
47175,0.263891
47176,0.260242
47177,0.188684
47178,0.180549
47179,0.365995
47180,0.435420
47181,0.315763
47182,0.528808
47183,0.188839
47184,0.376814
47185,0.368115
47186,0.302999
47187,0.315072
47188,0.279915
47189,0.607267
47190,0.282089
47191,0.338258
47192,0.474806
47193,0.510339
47194,0.247041
47195,0.310324
47196,0.190520
47197,0.265538
47198,0.442411
47199,0.250273
47200,0.503711
47201,0.399301
47202,0.430548
47203,0.216427
47204,0.229706
47205,0.516882
47206,0.303793
47207,0.513336
47208,0.203107
47209,0.639665
47210,0.449384
47211,0.262750
47212,0.469186
47213,0.363608
47214,0.440397
47215,0.423384
47216,0.220627
47217,0.450699
47218,0.514156
47219,0.453128
47220,0.385147
47221,0.319281
47222,0.392844
47223,0.274704
47224,0.281349
47225,0.668371
47226,0.283042
47227,0.322674
47228,0.417416
47229,0.651326
47230,0.327959
47231,0.293710
47232,0.518011
47233,0.372536
47234,0.188406
47235,0.326963
47236,0.291991
47237,0.262492
47238,0.193390
47239,0.195754
47240,0.378124
47241,0.268872
47242,0.311546
47243,0.750498
47244,0.278726
47245,0.311216
47246,0.469484
47247,0.539202
47248,0.295966
47249,0.213723
47250,0.422123
47251,0.215419
47252,0.288394
47253,0.259002
47254,0.386885
47255,0.553988
47256,0.459644
47257,0.647949
47258,0.391755
47259,0.407910
47260,0.353785
47261,0.456154
47262,0.250404
47263,0.335715
47264,0.329753
47265,0.389762
47266,0.681995
47267,0.427954
47268,0.240371
47269,0.250274
47270,0.166999
47271,0.278476
47272,0.292190
47273,0.486211
47274,0.275909
47275,0.658775
47276,0.298907
47277,0.232452
47278,0.245948
47279,0.446132
47280,0.758148
47281,0.507270
47282,0.410647
47283,0.239194
47284,0.576147
47285,0.329751
47286,0.322626
47287,0.189859
47288,0.290617
47289,0.393868
47290,0.205754
47291,0.583984
47292,0.464479
47293,0.217435
47294,0.342468
47295,0.229527
47296,0.311172
47297,0.636849
47298,0.337476
47299,0.346832
47300,0.260207
47301,0.603042
47302,0.494092
47303,0.310989
47304,0.269127
47305,0.195940
47306,0.425486
47307,0.395800
47308,0.218890
47309,0.541502
47310,0.269110
47311,0.385792
47312,0.437540
47313,0.228654
47314,0.473858
47315,0.216729
47316,0.253573
47317,0.300890
47318,0.391164
47319,0.483032
47320,0.466221
47321,0.225343
47322,0.220438
47323,0.702027
47324,0.542097
47325,0.600053
47326,0.644526
47327,0.381684
47328,0.205389
47329,0.531744
47330,0.355545
47331,0.301658
47332,0.659351
47333,0.482497
47334,0.324936
47335,0.239174
47336,0.311906
47337,0.231722
47338,0.536237
47339,0.328523
47340,0.384302
47341,0.421853
47342,0.417639
47343,0.564191
47344,0.225772
47345,0.273619
47346,0.268740
47347,0.315691
47348,0.251815
47349,0.761286
47350,0.657922
47351,0.346611
47352,0.357268
47353,0.323463
47354,0.307893
47355,0.231051
47356,0.451642
47357,0.489439
47358,0.436574
47359,0.327393
47360,0.209066
47361,0.219363
47362,0.216337
47363,0.552437
47364,0.399317
47365,0.246453
47366,0.172829
47367,0.414797
47368,0.410628
47369,0.246032
47370,0.288174
47371,0.240327
47372,0.733950
47373,0.227152
47374,0.289976
47375,0.478874
47376,0.414827
47377,0.250584
47378,0.282972
47379,0.315585
47380,0.610578
47381,0.199618
47382,0.721102
47383,0.354513
47384,0.504889
47385,0.486643
47386,0.277794
47387,0.477556
47388,0.585861
47389,0.319880
47390,0.340218
47391,0.476607
47392,0.592529
47393,0.560294
47394,0.339186
47395,0.410745
47396,0.633318
47397,0.437087
47398,0.287237
47399,0.313811
47400,0.414434
47401,0.241185
47402,0.301954
47403,0.621230
47404,0.347101
47405,0.183471
47406,0.360098
47407,0.591906
47408,0.416120
47409,0.531727
47410,0.506657
47411,0.193484
47412,0.402480
47413,0.309246
47414,0.403713
47415,0.494525
47416,0.327948
47417,0.420199
47418,0.525317
47419,0.714775
47420,0.228028
47421,0.258737
47422,0.321174
47423,0.577413
47424,0.265383
47425,0.354979
47426,0.192271
47427,0.649385
47428,0.389759
47429,0.291664
47430,0.240167
47431,0.756613
47432,0.276013
47433,0.252480
47434,0.366978
47435,0.295324
47436,0.357040
47437,0.200302
47438,0.278206
47439,0.628237
47440,0.288872
47441,0.216936
47442,0.289423
47443,0.287372
47444,0.352873
47445,0.319110
47446,0.397747
47447,0.504171
47448,0.341469
47449,0.303977
47450,0.206042
47451,0.243305
47452,0.329865
47453,0.351044
47454,0.682496
47455,0.539821
47456,0.190822
47457,0.457354
47458,0.331518
47459,0.324095
47460,0.611803
47461,0.400774
47462,0.347274
47463,0.605435
47464,0.384678
47465,0.312947
47466,0.454646
47467,0.381181
47468,0.510383
47469,0.739410
47470,0.194895
47471,0.279549
47472,0.712274
47473,0.340289
47474,0.495304
47475,0.748571
47476,0.310867
47477,0.414091
47478,0.362902
47479,0.400702
47480,0.637275
47481,0.321439
47482,0.355354
47483,0.256745
47484,0.508333
47485,0.382873
47486,0.260545
47487,0.330454
47488,0.254215
47489,0.249231
47490,0.259459
47491,0.454657
47492,0.268259
47493,0.206377
47494,0.436593
47495,0.257603
47496,0.367656
47497,0.434015
47498,0.747798
47499,0.290822
47500,0.271980
47501,0.193971
47502,0.203107
47503,0.314091
47504,0.217040
47505,0.333807
47506,0.370246
47507,0.455041
47508,0.707708
47509,0.542565
47510,0.257782
47511,0.311729
47512,0.382953
47513,0.233064
47514,0.228742
47515,0.229538
47516,0.233946
47517,0.593528
47518,0.221455
47519,0.567741
47520,0.440131
47521,0.382125
47522,0.386885
47523,0.312380
47524,0.378313
47525,0.442551
47526,0.253321
47527,0.610736
47528,0.303262
47529,0.486625
47530,0.288195
47531,0.310075
47532,0.224711
47533,0.335779
47534,0.295766
47535,0.353797
47536,0.416369
47537,0.214702
47538,0.690023
47539,0.338233
47540,0.380954
47541,0.271762
47542,0.372735
47543,0.345201
47544,0.275453
47545,0.777195
47546,0.363162
47547,0.263225
47548,0.226386
47549,0.275774
47550,0.266952
47551,0.449223
47552,0.227927
47553,0.317247
47554,0.211751
47555,0.212881
47556,0.182859
47557,0.645064
47558,0.241465
47559,0.397649
47560,0.352237
47561,0.363574
47562,0.261061
47563,0.362045
47564,0.382761
47565,0.222314
47566,0.247869
47567,0.571272
47568,0.219068
47569,0.268583
47570,0.196288
47571,0.219986
47572,0.444494
47573,0.572805
47574,0.361993
47575,0.233554
47576,0.363719
47577,0.454712
47578,0.239804
47579,0.694131
47580,0.273373
47581,0.301801
47582,0.257904
47583,0.181058
47584,0.175078
47585,0.483688
47586,0.292576
47587,0.246176
47588,0.381849
47589,0.317241
47590,0.325771
47591,0.312973
47592,0.473227
47593,0.270392
47594,0.423197
47595,0.394339
47596,0.442293
47597,0.748145
47598,0.681953
47599,0.204455
47600,0.500910
47601,0.405615
47602,0.335110
47603,0.192916
47604,0.443206
47605,0.369353
47606,0.473515
47607,0.348127
47608,0.515333
47609,0.288762
47610,0.399524
47611,0.205875
47612,0.268761
47613,0.207948
47614,0.822343
47615,0.475849
47616,0.200462
47617,0.294535
